time,tasmin_day_drought_HadGEM2-ES_rcp85_late_century
2050-06-07 00:00:00+00:00,285.33337
2050-06-08 00:00:00+00:00,286.55008
2050-06-09 00:00:00+00:00,285.88626
2050-06-10 00:00:00+00:00,285.88675
2050-06-11 00:00:00+00:00,284.49997
2050-06-12 00:00:00+00:00,285.02914
2050-06-13 00:00:00+00:00,285.4572
2050-06-14 00:00:00+00:00,285.53986
2050-06-15 00:00:00+00:00,284.92212
2050-06-16 00:00:00+00:00,285.57578
2050-06-17 00:00:00+00:00,284.2676
2050-06-18 00:00:00+00:00,283.30515
2050-06-19 00:00:00+00:00,283.6158
2050-06-20 00:00:00+00:00,283.79657
2050-06-21 00:00:00+00:00,285.9175
2050-06-22 00:00:00+00:00,286.5647
2050-06-23 00:00:00+00:00,286.09113
2050-06-24 00:00:00+00:00,286.91705
2050-06-25 00:00:00+00:00,288.55948
2050-06-26 00:00:00+00:00,287.5406
2050-06-27 00:00:00+00:00,285.7427
2050-06-28 00:00:00+00:00,284.48322
2050-06-29 00:00:00+00:00,283.85544
2050-06-30 00:00:00+00:00,283.23157
2050-07-01 00:00:00+00:00,284.40442
2050-07-02 00:00:00+00:00,284.6731
2050-07-03 00:00:00+00:00,285.59998
2050-07-04 00:00:00+00:00,285.38626
2050-07-05 00:00:00+00:00,286.3415
2050-07-06 00:00:00+00:00,286.53406
2050-07-07 00:00:00+00:00,286.61282
2050-07-08 00:00:00+00:00,285.60144
2050-07-09 00:00:00+00:00,285.27722
2050-07-10 00:00:00+00:00,284.939
2050-07-11 00:00:00+00:00,285.43594
2050-07-12 00:00:00+00:00,286.99048
2050-07-13 00:00:00+00:00,287.45853
2050-07-14 00:00:00+00:00,286.09543
2050-07-15 00:00:00+00:00,285.4895
2050-07-16 00:00:00+00:00,286.78085
2050-07-17 00:00:00+00:00,287.7025
2050-07-18 00:00:00+00:00,287.5109
2050-07-19 00:00:00+00:00,286.665
2050-07-20 00:00:00+00:00,286.7625
2050-07-21 00:00:00+00:00,287.70648
2050-07-22 00:00:00+00:00,287.93927
2050-07-23 00:00:00+00:00,287.84756
2050-07-24 00:00:00+00:00,287.1349
2050-07-25 00:00:00+00:00,287.61234
2050-07-26 00:00:00+00:00,288.80875
2050-07-27 00:00:00+00:00,287.9169
2050-07-28 00:00:00+00:00,286.07217
2050-07-29 00:00:00+00:00,286.5285
2050-07-30 00:00:00+00:00,287.60028
2050-07-31 00:00:00+00:00,288.3616
2050-08-01 00:00:00+00:00,288.66495
2050-08-02 00:00:00+00:00,287.3793
2050-08-03 00:00:00+00:00,286.48407
2050-08-04 00:00:00+00:00,286.66092
2050-08-05 00:00:00+00:00,287.2038
2050-08-06 00:00:00+00:00,285.42505
2050-08-07 00:00:00+00:00,286.0349
2050-08-08 00:00:00+00:00,286.49878
2050-08-09 00:00:00+00:00,287.54355
2050-08-10 00:00:00+00:00,286.3366
2050-08-11 00:00:00+00:00,285.76355
2050-08-12 00:00:00+00:00,286.04248
2050-08-13 00:00:00+00:00,285.02548
2050-08-14 00:00:00+00:00,288.38077
2050-08-15 00:00:00+00:00,288.05743
2050-08-16 00:00:00+00:00,287.54123
2050-08-17 00:00:00+00:00,290.27942
2050-08-18 00:00:00+00:00,289.15637
2050-08-19 00:00:00+00:00,288.11505
2050-08-20 00:00:00+00:00,287.92722
2050-08-21 00:00:00+00:00,288.3073
2050-08-22 00:00:00+00:00,286.6049
2050-08-23 00:00:00+00:00,286.62122
2050-08-24 00:00:00+00:00,286.99863
2050-08-25 00:00:00+00:00,285.40063
2050-08-26 00:00:00+00:00,283.51093
2050-08-27 00:00:00+00:00,286.52228
2050-08-28 00:00:00+00:00,286.5596
2050-08-29 00:00:00+00:00,287.72253
2050-08-30 00:00:00+00:00,288.7423
2050-08-31 00:00:00+00:00,286.21524
2050-09-01 00:00:00+00:00,286.8887
2050-09-02 00:00:00+00:00,284.0411
2050-09-03 00:00:00+00:00,284.22418
2050-09-04 00:00:00+00:00,284.5268
2050-09-05 00:00:00+00:00,287.44604
2050-09-06 00:00:00+00:00,287.70123
2050-09-07 00:00:00+00:00,288.22266
2050-09-08 00:00:00+00:00,288.00784
2050-09-09 00:00:00+00:00,286.07462
2050-09-10 00:00:00+00:00,285.24738
2050-09-11 00:00:00+00:00,283.35965
2050-09-12 00:00:00+00:00,281.49246
2050-09-13 00:00:00+00:00,280.076
2050-09-14 00:00:00+00:00,284.38968
2050-09-15 00:00:00+00:00,284.5207
2050-09-16 00:00:00+00:00,286.75647
2050-09-17 00:00:00+00:00,286.66125
2050-09-18 00:00:00+00:00,286.80026
2050-09-19 00:00:00+00:00,284.4787
2050-09-20 00:00:00+00:00,283.99316
2050-09-21 00:00:00+00:00,286.3998
2050-09-22 00:00:00+00:00,286.71725
2050-09-23 00:00:00+00:00,288.55856
2050-09-24 00:00:00+00:00,287.17133
2050-09-25 00:00:00+00:00,286.01184
2050-09-26 00:00:00+00:00,285.84555
2050-09-27 00:00:00+00:00,286.93668
2050-09-28 00:00:00+00:00,286.7577
2050-09-29 00:00:00+00:00,286.96976
2050-09-30 00:00:00+00:00,286.14935
2050-10-01 00:00:00+00:00,287.798
2050-10-02 00:00:00+00:00,289.97018
2050-10-03 00:00:00+00:00,285.23953
2050-10-04 00:00:00+00:00,287.42163
2050-10-05 00:00:00+00:00,287.30704
2050-10-06 00:00:00+00:00,286.01846
2050-10-07 00:00:00+00:00,286.61853
2050-10-08 00:00:00+00:00,284.10056
2050-10-09 00:00:00+00:00,285.31384
2050-10-10 00:00:00+00:00,285.44443
2050-10-11 00:00:00+00:00,285.57007
2050-10-12 00:00:00+00:00,284.23907
2050-10-13 00:00:00+00:00,284.6552
2050-10-14 00:00:00+00:00,286.1007
2050-10-15 00:00:00+00:00,283.37204
2050-10-16 00:00:00+00:00,280.203
2050-10-17 00:00:00+00:00,282.10742
2050-10-18 00:00:00+00:00,282.9958
2050-10-19 00:00:00+00:00,282.5248
2050-10-20 00:00:00+00:00,283.54642
2050-10-21 00:00:00+00:00,279.76218
2050-10-22 00:00:00+00:00,279.45422
2050-10-23 00:00:00+00:00,277.09616
2050-10-24 00:00:00+00:00,278.1805
2050-10-25 00:00:00+00:00,275.9347
2050-10-26 00:00:00+00:00,276.28717
2050-10-27 00:00:00+00:00,278.61444
2050-10-28 00:00:00+00:00,283.67395
2050-10-29 00:00:00+00:00,285.575
2050-10-30 00:00:00+00:00,281.05286
2050-10-31 00:00:00+00:00,281.5646
2050-11-01 00:00:00+00:00,280.4641
2050-11-02 00:00:00+00:00,280.69333
2050-11-03 00:00:00+00:00,282.7965
2050-11-04 00:00:00+00:00,284.3788
2050-11-05 00:00:00+00:00,284.5539
2050-11-06 00:00:00+00:00,282.52188
2050-11-07 00:00:00+00:00,281.8767
2050-11-08 00:00:00+00:00,283.61484
2050-11-09 00:00:00+00:00,278.83487
2050-11-10 00:00:00+00:00,279.86526
2050-11-11 00:00:00+00:00,276.84933
2050-11-12 00:00:00+00:00,274.02322
2050-11-13 00:00:00+00:00,275.6054
2050-11-14 00:00:00+00:00,278.5471
2050-11-15 00:00:00+00:00,276.7305
2050-11-16 00:00:00+00:00,269.33606
2050-11-17 00:00:00+00:00,275.05453
2050-11-18 00:00:00+00:00,276.8491
2050-11-19 00:00:00+00:00,278.59232
2050-11-20 00:00:00+00:00,277.09055
2050-11-21 00:00:00+00:00,274.7102
2050-11-22 00:00:00+00:00,273.59814
2050-11-23 00:00:00+00:00,276.7926
2050-11-24 00:00:00+00:00,274.816
2050-11-25 00:00:00+00:00,277.31207
2050-11-26 00:00:00+00:00,276.96616
2050-11-27 00:00:00+00:00,276.55585
2050-11-28 00:00:00+00:00,275.4591
2050-11-29 00:00:00+00:00,276.54773
2050-11-30 00:00:00+00:00,279.27383
2050-12-01 00:00:00+00:00,273.52832
2050-12-02 00:00:00+00:00,273.64938
2050-12-03 00:00:00+00:00,273.7261
2050-12-04 00:00:00+00:00,271.07376
2050-12-05 00:00:00+00:00,270.94446
2050-12-06 00:00:00+00:00,272.74472
2050-12-07 00:00:00+00:00,273.0506
2050-12-08 00:00:00+00:00,276.35233
2050-12-09 00:00:00+00:00,280.50638
2050-12-10 00:00:00+00:00,284.9329
2050-12-11 00:00:00+00:00,280.9819
2050-12-12 00:00:00+00:00,282.6022
2050-12-13 00:00:00+00:00,281.01553
2050-12-14 00:00:00+00:00,277.4069
2050-12-15 00:00:00+00:00,275.42105
2050-12-16 00:00:00+00:00,272.58447
2050-12-17 00:00:00+00:00,271.2428
2050-12-18 00:00:00+00:00,272.15784
2050-12-19 00:00:00+00:00,275.57745
2050-12-20 00:00:00+00:00,273.60703
2050-12-21 00:00:00+00:00,272.7451
2050-12-22 00:00:00+00:00,273.75952
2050-12-23 00:00:00+00:00,279.57962
2050-12-24 00:00:00+00:00,281.71503
2050-12-25 00:00:00+00:00,283.7983
2050-12-26 00:00:00+00:00,285.8707
2050-12-27 00:00:00+00:00,284.96432
2050-12-28 00:00:00+00:00,277.21515
2050-12-29 00:00:00+00:00,274.6482
2050-12-30 00:00:00+00:00,281.41638
2050-12-31 00:00:00+00:00,281.391
2051-01-01 00:00:00+00:00,279.99207
2051-01-02 00:00:00+00:00,276.40143
2051-01-03 00:00:00+00:00,276.19928
2051-01-04 00:00:00+00:00,276.99435
2051-01-05 00:00:00+00:00,274.8761
2051-01-06 00:00:00+00:00,273.5928
2051-01-07 00:00:00+00:00,275.05966
2051-01-08 00:00:00+00:00,274.35742
2051-01-09 00:00:00+00:00,274.13116
2051-01-10 00:00:00+00:00,277.5232
2051-01-11 00:00:00+00:00,278.2028
2051-01-12 00:00:00+00:00,278.72443
2051-01-13 00:00:00+00:00,278.01184
2051-01-14 00:00:00+00:00,279.24118
2051-01-15 00:00:00+00:00,277.07034
2051-01-16 00:00:00+00:00,277.3914
2051-01-17 00:00:00+00:00,276.8669
2051-01-18 00:00:00+00:00,281.22302
2051-01-19 00:00:00+00:00,283.3903
2051-01-20 00:00:00+00:00,281.8346
2051-01-21 00:00:00+00:00,278.22043
2051-01-22 00:00:00+00:00,279.49426
2051-01-23 00:00:00+00:00,277.73602
2051-01-24 00:00:00+00:00,280.2791
2051-01-25 00:00:00+00:00,278.566
2051-01-26 00:00:00+00:00,278.9205
2051-01-27 00:00:00+00:00,277.4388
2051-01-28 00:00:00+00:00,279.50946
2051-01-29 00:00:00+00:00,281.30493
2051-01-30 00:00:00+00:00,277.93625
2051-01-31 00:00:00+00:00,280.14456
2051-02-01 00:00:00+00:00,277.60077
2051-02-02 00:00:00+00:00,277.61206
2051-02-03 00:00:00+00:00,276.82446
2051-02-04 00:00:00+00:00,278.38507
2051-02-05 00:00:00+00:00,278.291
2051-02-06 00:00:00+00:00,281.2784
2051-02-07 00:00:00+00:00,280.332
2051-02-08 00:00:00+00:00,278.5221
2051-02-09 00:00:00+00:00,275.10202
2051-02-10 00:00:00+00:00,274.31567
2051-02-11 00:00:00+00:00,276.0488
2051-02-12 00:00:00+00:00,277.53073
2051-02-13 00:00:00+00:00,276.26425
2051-02-14 00:00:00+00:00,274.11093
2051-02-15 00:00:00+00:00,275.5436
2051-02-16 00:00:00+00:00,276.9479
2051-02-17 00:00:00+00:00,277.49207
2051-02-18 00:00:00+00:00,274.7164
2051-02-19 00:00:00+00:00,277.91937
2051-02-20 00:00:00+00:00,279.22226
2051-02-21 00:00:00+00:00,278.40268
2051-02-22 00:00:00+00:00,279.03864
2051-02-23 00:00:00+00:00,282.56058
2051-02-24 00:00:00+00:00,280.18512
2051-02-25 00:00:00+00:00,275.76434
2051-02-26 00:00:00+00:00,275.2109
2051-02-27 00:00:00+00:00,277.7155
2051-02-28 00:00:00+00:00,278.03546
2051-03-01 00:00:00+00:00,277.55005
2051-03-02 00:00:00+00:00,276.3261
2051-03-03 00:00:00+00:00,279.5952
2051-03-04 00:00:00+00:00,278.28076
2051-03-05 00:00:00+00:00,282.31696
2051-03-06 00:00:00+00:00,283.81757
2051-03-07 00:00:00+00:00,282.46622
2051-03-08 00:00:00+00:00,281.34518
2051-03-09 00:00:00+00:00,281.09622
2051-03-10 00:00:00+00:00,284.49994
2051-03-11 00:00:00+00:00,283.70624
2051-03-12 00:00:00+00:00,280.5458
2051-03-13 00:00:00+00:00,279.12073
2051-03-14 00:00:00+00:00,282.4644
2051-03-15 00:00:00+00:00,280.9121
2051-03-16 00:00:00+00:00,278.83536
2051-03-17 00:00:00+00:00,280.05386
2051-03-18 00:00:00+00:00,284.54068
2051-03-19 00:00:00+00:00,282.12494
2051-03-20 00:00:00+00:00,280.03784
2051-03-21 00:00:00+00:00,283.97284
2051-03-22 00:00:00+00:00,284.42313
2051-03-23 00:00:00+00:00,285.2458
2051-03-24 00:00:00+00:00,283.11484
2051-03-25 00:00:00+00:00,282.96094
2051-03-26 00:00:00+00:00,285.0777
2051-03-27 00:00:00+00:00,282.28943
2051-03-28 00:00:00+00:00,280.78177
2051-03-29 00:00:00+00:00,282.469
2051-03-30 00:00:00+00:00,284.11407
2051-03-31 00:00:00+00:00,281.08563
2051-04-01 00:00:00+00:00,281.51416
2051-04-02 00:00:00+00:00,279.1148
2051-04-03 00:00:00+00:00,279.68292
2051-04-04 00:00:00+00:00,282.21964
2051-04-05 00:00:00+00:00,280.38626
2051-04-06 00:00:00+00:00,281.5442
2051-04-07 00:00:00+00:00,281.8281
2051-04-08 00:00:00+00:00,283.06747
2051-04-09 00:00:00+00:00,282.43555
2051-04-10 00:00:00+00:00,280.4326
2051-04-11 00:00:00+00:00,279.87048
2051-04-12 00:00:00+00:00,279.3468
2051-04-13 00:00:00+00:00,276.3755
2051-04-14 00:00:00+00:00,278.60107
2051-04-15 00:00:00+00:00,281.8215
2051-04-16 00:00:00+00:00,282.3058
2051-04-17 00:00:00+00:00,282.30157
2051-04-18 00:00:00+00:00,282.09128
2051-04-19 00:00:00+00:00,279.9933
2051-04-20 00:00:00+00:00,280.6412
2051-04-21 00:00:00+00:00,281.76648
2051-04-22 00:00:00+00:00,279.02106
2051-04-23 00:00:00+00:00,279.36542
2051-04-24 00:00:00+00:00,281.2342
2051-04-25 00:00:00+00:00,280.74118
2051-04-26 00:00:00+00:00,280.4717
2051-04-27 00:00:00+00:00,281.42737
2051-04-28 00:00:00+00:00,278.8723
2051-04-29 00:00:00+00:00,278.43298
2051-04-30 00:00:00+00:00,278.78253
2051-05-01 00:00:00+00:00,276.5784
2051-05-02 00:00:00+00:00,276.97165
2051-05-03 00:00:00+00:00,277.25488
2051-05-04 00:00:00+00:00,278.05316
2051-05-05 00:00:00+00:00,278.55588
2051-05-06 00:00:00+00:00,281.9199
2051-05-07 00:00:00+00:00,280.45917
2051-05-08 00:00:00+00:00,279.84357
2051-05-09 00:00:00+00:00,280.63495
2051-05-10 00:00:00+00:00,279.67352
2051-05-11 00:00:00+00:00,279.74048
2051-05-12 00:00:00+00:00,282.3564
2051-05-13 00:00:00+00:00,282.15366
2051-05-14 00:00:00+00:00,277.22083
2051-05-15 00:00:00+00:00,278.5905
2051-05-16 00:00:00+00:00,279.4445
2051-05-17 00:00:00+00:00,282.3532
2051-05-18 00:00:00+00:00,284.88943
2051-05-19 00:00:00+00:00,281.49792
2051-05-20 00:00:00+00:00,279.13907
2051-05-21 00:00:00+00:00,276.41626
2051-05-22 00:00:00+00:00,279.76218
2051-05-23 00:00:00+00:00,277.63165
2051-05-24 00:00:00+00:00,277.63028
2051-05-25 00:00:00+00:00,278.72702
2051-05-26 00:00:00+00:00,280.50287
2051-05-27 00:00:00+00:00,280.9391
2051-05-28 00:00:00+00:00,280.61584
2051-05-29 00:00:00+00:00,280.82166
2051-05-30 00:00:00+00:00,282.49185
2051-05-31 00:00:00+00:00,283.12524
2051-06-01 00:00:00+00:00,282.72778
2051-06-02 00:00:00+00:00,284.41827
2051-06-03 00:00:00+00:00,282.8401
2051-06-04 00:00:00+00:00,284.27557
2051-06-05 00:00:00+00:00,282.66028
2051-06-06 00:00:00+00:00,284.33572
2051-06-07 00:00:00+00:00,284.557
2051-06-08 00:00:00+00:00,284.47888
2051-06-09 00:00:00+00:00,284.09415
2051-06-10 00:00:00+00:00,283.89816
2051-06-11 00:00:00+00:00,283.62234
2051-06-12 00:00:00+00:00,284.91968
2051-06-13 00:00:00+00:00,285.8704
2051-06-14 00:00:00+00:00,285.22546
2051-06-15 00:00:00+00:00,283.81253
2051-06-16 00:00:00+00:00,284.14673
2051-06-17 00:00:00+00:00,283.70154
2051-06-18 00:00:00+00:00,283.94864
2051-06-19 00:00:00+00:00,283.70337
2051-06-20 00:00:00+00:00,282.147
2051-06-21 00:00:00+00:00,282.83685
2051-06-22 00:00:00+00:00,283.34763
2051-06-23 00:00:00+00:00,282.9014
2051-06-24 00:00:00+00:00,283.67795
2051-06-25 00:00:00+00:00,283.1547
2051-06-26 00:00:00+00:00,285.58508
2051-06-27 00:00:00+00:00,287.11594
2051-06-28 00:00:00+00:00,286.60632
2051-06-29 00:00:00+00:00,285.7904
2051-06-30 00:00:00+00:00,284.58865
2051-07-01 00:00:00+00:00,284.5511
2051-07-02 00:00:00+00:00,286.97577
2051-07-03 00:00:00+00:00,284.78232
2051-07-04 00:00:00+00:00,285.54663
2051-07-05 00:00:00+00:00,285.15182
2051-07-06 00:00:00+00:00,284.624
2051-07-07 00:00:00+00:00,283.58368
2051-07-08 00:00:00+00:00,286.34033
2051-07-09 00:00:00+00:00,286.05948
2051-07-10 00:00:00+00:00,285.7942
2051-07-11 00:00:00+00:00,284.27597
2051-07-12 00:00:00+00:00,284.50235
2051-07-13 00:00:00+00:00,284.57593
2051-07-14 00:00:00+00:00,282.44925
2051-07-15 00:00:00+00:00,283.19446
2051-07-16 00:00:00+00:00,284.72336
2051-07-17 00:00:00+00:00,285.43008
2051-07-18 00:00:00+00:00,284.57547
2051-07-19 00:00:00+00:00,284.1488
2051-07-20 00:00:00+00:00,284.31055
2051-07-21 00:00:00+00:00,284.15588
2051-07-22 00:00:00+00:00,286.45554
2051-07-23 00:00:00+00:00,286.7531
2051-07-24 00:00:00+00:00,286.34598
2051-07-25 00:00:00+00:00,286.94357
2051-07-26 00:00:00+00:00,287.2249
2051-07-27 00:00:00+00:00,287.06622
2051-07-28 00:00:00+00:00,286.8906
2051-07-29 00:00:00+00:00,284.6806
2051-07-30 00:00:00+00:00,284.68204
2051-07-31 00:00:00+00:00,288.88788
2051-08-01 00:00:00+00:00,292.3224
2051-08-02 00:00:00+00:00,290.3131
2051-08-03 00:00:00+00:00,287.86642
2051-08-04 00:00:00+00:00,287.76718
2051-08-05 00:00:00+00:00,286.75894
2051-08-06 00:00:00+00:00,287.55655
2051-08-07 00:00:00+00:00,286.2759
2051-08-08 00:00:00+00:00,284.71844
2051-08-09 00:00:00+00:00,283.72836
2051-08-10 00:00:00+00:00,284.499
2051-08-11 00:00:00+00:00,285.76212
2051-08-12 00:00:00+00:00,285.572
2051-08-13 00:00:00+00:00,284.33395
2051-08-14 00:00:00+00:00,284.41733
2051-08-15 00:00:00+00:00,286.3363
2051-08-16 00:00:00+00:00,286.94296
2051-08-17 00:00:00+00:00,286.82568
2051-08-18 00:00:00+00:00,285.12158
2051-08-19 00:00:00+00:00,285.3949
2051-08-20 00:00:00+00:00,287.6885
2051-08-21 00:00:00+00:00,286.71326
2051-08-22 00:00:00+00:00,286.318
2051-08-23 00:00:00+00:00,283.06714
2051-08-24 00:00:00+00:00,282.39212
2051-08-25 00:00:00+00:00,286.75204
2051-08-26 00:00:00+00:00,284.84702
2051-08-27 00:00:00+00:00,285.761
2051-08-28 00:00:00+00:00,284.99374
2051-08-29 00:00:00+00:00,287.03287
2051-08-30 00:00:00+00:00,287.925
2051-08-31 00:00:00+00:00,285.29886
2051-09-01 00:00:00+00:00,286.16412
2051-09-02 00:00:00+00:00,285.57626
2051-09-03 00:00:00+00:00,284.77832
2051-09-04 00:00:00+00:00,284.87558
2051-09-05 00:00:00+00:00,284.818
2051-09-06 00:00:00+00:00,285.64526
2051-09-07 00:00:00+00:00,283.82214
2051-09-08 00:00:00+00:00,283.54688
2051-09-09 00:00:00+00:00,287.28732
2051-09-10 00:00:00+00:00,290.39645
2051-09-11 00:00:00+00:00,290.87976
2051-09-12 00:00:00+00:00,291.38284
2051-09-13 00:00:00+00:00,292.02878
2051-09-14 00:00:00+00:00,289.40146
2051-09-15 00:00:00+00:00,289.2235
2051-09-16 00:00:00+00:00,289.07126
2051-09-17 00:00:00+00:00,287.24118
2051-09-18 00:00:00+00:00,287.1191
2051-09-19 00:00:00+00:00,284.07776
2051-09-20 00:00:00+00:00,286.24234
2051-09-21 00:00:00+00:00,285.04443
2051-09-22 00:00:00+00:00,283.84503
2051-09-23 00:00:00+00:00,283.39987
2051-09-24 00:00:00+00:00,280.78235
2051-09-25 00:00:00+00:00,282.9966
2051-09-26 00:00:00+00:00,284.7792
2051-09-27 00:00:00+00:00,284.50763
2051-09-28 00:00:00+00:00,284.6381
2051-09-29 00:00:00+00:00,284.45255
2051-09-30 00:00:00+00:00,286.36835
2051-10-01 00:00:00+00:00,284.01804
2051-10-02 00:00:00+00:00,281.58414
2051-10-03 00:00:00+00:00,280.3316
2051-10-04 00:00:00+00:00,284.59915
2051-10-05 00:00:00+00:00,284.60876
2051-10-06 00:00:00+00:00,284.92447
2051-10-07 00:00:00+00:00,284.41165
2051-10-08 00:00:00+00:00,284.88348
2051-10-09 00:00:00+00:00,287.58002
2051-10-10 00:00:00+00:00,286.63153
2051-10-11 00:00:00+00:00,285.76627
2051-10-12 00:00:00+00:00,284.22037
2051-10-13 00:00:00+00:00,286.60593
2051-10-14 00:00:00+00:00,288.00067
2051-10-15 00:00:00+00:00,285.3758
2051-10-16 00:00:00+00:00,285.36472
2051-10-17 00:00:00+00:00,285.43787
2051-10-18 00:00:00+00:00,282.79147
2051-10-19 00:00:00+00:00,281.5997
2051-10-20 00:00:00+00:00,284.68228
2051-10-21 00:00:00+00:00,282.52713
2051-10-22 00:00:00+00:00,283.0303
2051-10-23 00:00:00+00:00,282.15894
2051-10-24 00:00:00+00:00,281.4048
2051-10-25 00:00:00+00:00,281.461
2051-10-26 00:00:00+00:00,279.51392
2051-10-27 00:00:00+00:00,280.77747
2051-10-28 00:00:00+00:00,281.67227
2051-10-29 00:00:00+00:00,283.8122
2051-10-30 00:00:00+00:00,281.72156
2051-10-31 00:00:00+00:00,279.9536
2051-11-01 00:00:00+00:00,278.73
2051-11-02 00:00:00+00:00,280.2157
2051-11-03 00:00:00+00:00,281.27673
2051-11-04 00:00:00+00:00,282.5859
2051-11-05 00:00:00+00:00,283.5041
2051-11-06 00:00:00+00:00,284.4652
2051-11-07 00:00:00+00:00,281.51984
2051-11-08 00:00:00+00:00,282.21384
2051-11-09 00:00:00+00:00,278.5767
2051-11-10 00:00:00+00:00,277.67902
2051-11-11 00:00:00+00:00,283.35397
2051-11-12 00:00:00+00:00,285.48526
2051-11-13 00:00:00+00:00,287.22766
2051-11-14 00:00:00+00:00,281.48163
2051-11-15 00:00:00+00:00,277.00186
2051-11-16 00:00:00+00:00,275.10062
2051-11-17 00:00:00+00:00,277.53333
2051-11-18 00:00:00+00:00,278.32004
2051-11-19 00:00:00+00:00,279.61322
2051-11-20 00:00:00+00:00,281.02838
2051-11-21 00:00:00+00:00,277.97052
2051-11-22 00:00:00+00:00,278.28976
2051-11-23 00:00:00+00:00,278.52527
2051-11-24 00:00:00+00:00,278.7113
2051-11-25 00:00:00+00:00,280.2778
2051-11-26 00:00:00+00:00,283.47528
2051-11-27 00:00:00+00:00,283.42734
2051-11-28 00:00:00+00:00,279.35312
2051-11-29 00:00:00+00:00,283.0624
2051-11-30 00:00:00+00:00,284.92203
2051-12-01 00:00:00+00:00,282.60657
2051-12-02 00:00:00+00:00,282.35825
2051-12-03 00:00:00+00:00,285.45413
2051-12-04 00:00:00+00:00,285.1441
2051-12-05 00:00:00+00:00,281.363
2051-12-06 00:00:00+00:00,279.32587
2051-12-07 00:00:00+00:00,279.3097
2051-12-08 00:00:00+00:00,282.35397
2051-12-09 00:00:00+00:00,281.14496
2051-12-10 00:00:00+00:00,279.33472
2051-12-11 00:00:00+00:00,278.26102
2051-12-12 00:00:00+00:00,278.50296
2051-12-13 00:00:00+00:00,277.10815
2051-12-14 00:00:00+00:00,276.7679
2051-12-15 00:00:00+00:00,277.04654
2051-12-16 00:00:00+00:00,273.2907
2051-12-17 00:00:00+00:00,272.23865
2051-12-18 00:00:00+00:00,274.23462
2051-12-19 00:00:00+00:00,275.66278
2051-12-20 00:00:00+00:00,276.37888
2051-12-21 00:00:00+00:00,275.8254
2051-12-22 00:00:00+00:00,277.34177
2051-12-23 00:00:00+00:00,277.56427
2051-12-24 00:00:00+00:00,279.87424
2051-12-25 00:00:00+00:00,277.5995
2051-12-26 00:00:00+00:00,280.12057
2051-12-27 00:00:00+00:00,277.27298
2051-12-28 00:00:00+00:00,275.373
2051-12-29 00:00:00+00:00,277.19067
2051-12-30 00:00:00+00:00,275.9709
2051-12-31 00:00:00+00:00,275.81015
2052-01-01 00:00:00+00:00,274.57898
2052-01-02 00:00:00+00:00,275.03674
2052-01-03 00:00:00+00:00,281.92218
2052-01-04 00:00:00+00:00,281.48798
2052-01-05 00:00:00+00:00,279.15854
2052-01-06 00:00:00+00:00,279.29706
2052-01-07 00:00:00+00:00,279.683
2052-01-08 00:00:00+00:00,274.74194
2052-01-09 00:00:00+00:00,276.53986
2052-01-10 00:00:00+00:00,276.31134
2052-01-11 00:00:00+00:00,276.25677
2052-01-12 00:00:00+00:00,277.63443
2052-01-13 00:00:00+00:00,276.25314
2052-01-14 00:00:00+00:00,274.24194
2052-01-15 00:00:00+00:00,276.2567
2052-01-16 00:00:00+00:00,276.07245
2052-01-17 00:00:00+00:00,277.25815
2052-01-18 00:00:00+00:00,283.12924
2052-01-19 00:00:00+00:00,281.5396
2052-01-20 00:00:00+00:00,281.40875
2052-01-21 00:00:00+00:00,280.85468
2052-01-22 00:00:00+00:00,277.51913
2052-01-23 00:00:00+00:00,283.19247
2052-01-24 00:00:00+00:00,277.3759
2052-01-25 00:00:00+00:00,279.456
2052-01-26 00:00:00+00:00,279.4342
2052-01-27 00:00:00+00:00,276.08133
2052-01-28 00:00:00+00:00,276.0416
2052-01-29 00:00:00+00:00,276.62064
2052-01-30 00:00:00+00:00,276.29553
2052-01-31 00:00:00+00:00,277.21814
2052-02-01 00:00:00+00:00,280.82022
2052-02-02 00:00:00+00:00,277.2125
2052-02-03 00:00:00+00:00,278.55606
2052-02-04 00:00:00+00:00,275.7859
2052-02-05 00:00:00+00:00,273.87936
2052-02-06 00:00:00+00:00,275.6606
2052-02-07 00:00:00+00:00,278.0508
2052-02-08 00:00:00+00:00,279.12643
2052-02-09 00:00:00+00:00,281.50406
2052-02-10 00:00:00+00:00,281.53748
2052-02-11 00:00:00+00:00,282.04886
2052-02-12 00:00:00+00:00,277.35785
2052-02-13 00:00:00+00:00,275.364
2052-02-14 00:00:00+00:00,279.8024
2052-02-15 00:00:00+00:00,283.72556
2052-02-16 00:00:00+00:00,284.97876
2052-02-17 00:00:00+00:00,284.87512
2052-02-18 00:00:00+00:00,285.08075
2052-02-19 00:00:00+00:00,282.94318
2052-02-20 00:00:00+00:00,280.58875
2052-02-21 00:00:00+00:00,278.69443
2052-02-22 00:00:00+00:00,279.38913
2052-02-23 00:00:00+00:00,278.52512
2052-02-24 00:00:00+00:00,280.86896
2052-02-25 00:00:00+00:00,279.77277
2052-02-26 00:00:00+00:00,274.9327
2052-02-27 00:00:00+00:00,280.3036
2052-02-28 00:00:00+00:00,280.51285
2052-02-29 00:00:00+00:00,280.9646
2052-03-01 00:00:00+00:00,284.19888
2052-03-02 00:00:00+00:00,282.79413
2052-03-03 00:00:00+00:00,281.74115
