time,tasmax_day_drought_HadGEM2-ES_rcp85_late_century
2051-03-16 00:00:00+00:00,296.7257
2051-03-17 00:00:00+00:00,296.53296
2051-03-18 00:00:00+00:00,291.404
2051-03-19 00:00:00+00:00,293.4656
2051-03-20 00:00:00+00:00,294.931
2051-03-21 00:00:00+00:00,292.80167
2051-03-22 00:00:00+00:00,292.23657
2051-03-23 00:00:00+00:00,293.00668
2051-03-24 00:00:00+00:00,295.75974
2051-03-25 00:00:00+00:00,297.06018
2051-03-26 00:00:00+00:00,297.08386
2051-03-27 00:00:00+00:00,294.28973
2051-03-28 00:00:00+00:00,294.16742
2051-03-29 00:00:00+00:00,294.47726
2051-03-30 00:00:00+00:00,292.58682
2051-03-31 00:00:00+00:00,290.53946
2051-04-01 00:00:00+00:00,288.18774
2051-04-02 00:00:00+00:00,292.76895
2051-04-03 00:00:00+00:00,295.79523
2051-04-04 00:00:00+00:00,294.63013
2051-04-05 00:00:00+00:00,294.0463
2051-04-06 00:00:00+00:00,296.89688
2051-04-07 00:00:00+00:00,296.4923
2051-04-08 00:00:00+00:00,300.73895
2051-04-09 00:00:00+00:00,296.92477
2051-04-10 00:00:00+00:00,293.05267
2051-04-11 00:00:00+00:00,290.65637
2051-04-12 00:00:00+00:00,287.7538
2051-04-13 00:00:00+00:00,288.01636
2051-04-14 00:00:00+00:00,291.47388
2051-04-15 00:00:00+00:00,290.6809
2051-04-16 00:00:00+00:00,293.94617
2051-04-17 00:00:00+00:00,294.08466
2051-04-18 00:00:00+00:00,296.14984
2051-04-19 00:00:00+00:00,295.78778
2051-04-20 00:00:00+00:00,294.71347
2051-04-21 00:00:00+00:00,291.68726
2051-04-22 00:00:00+00:00,294.47702
2051-04-23 00:00:00+00:00,297.2014
2051-04-24 00:00:00+00:00,297.3172
2051-04-25 00:00:00+00:00,295.86853
2051-04-26 00:00:00+00:00,295.86365
2051-04-27 00:00:00+00:00,292.81848
2051-04-28 00:00:00+00:00,291.56122
2051-04-29 00:00:00+00:00,293.9378
2051-04-30 00:00:00+00:00,295.61465
2051-05-01 00:00:00+00:00,294.8961
2051-05-02 00:00:00+00:00,293.66763
2051-05-03 00:00:00+00:00,293.14975
2051-05-04 00:00:00+00:00,292.82452
2051-05-05 00:00:00+00:00,294.1041
2051-05-06 00:00:00+00:00,293.66403
2051-05-07 00:00:00+00:00,294.32675
2051-05-08 00:00:00+00:00,291.8216
2051-05-09 00:00:00+00:00,291.17297
2051-05-10 00:00:00+00:00,291.27615
2051-05-11 00:00:00+00:00,295.30438
2051-05-12 00:00:00+00:00,294.73877
2051-05-13 00:00:00+00:00,293.79288
2051-05-14 00:00:00+00:00,296.10425
2051-05-15 00:00:00+00:00,296.80557
2051-05-16 00:00:00+00:00,296.80368
2051-05-17 00:00:00+00:00,297.45956
2051-05-18 00:00:00+00:00,295.53363
2051-05-19 00:00:00+00:00,297.38168
2051-05-20 00:00:00+00:00,297.53812
2051-05-21 00:00:00+00:00,298.73474
2051-05-22 00:00:00+00:00,294.29044
2051-05-23 00:00:00+00:00,294.6116
2051-05-24 00:00:00+00:00,295.85892
2051-05-25 00:00:00+00:00,296.6189
2051-05-26 00:00:00+00:00,295.154
2051-05-27 00:00:00+00:00,292.05936
2051-05-28 00:00:00+00:00,294.9425
2051-05-29 00:00:00+00:00,295.1051
2051-05-30 00:00:00+00:00,295.6806
2051-05-31 00:00:00+00:00,295.04248
2051-06-01 00:00:00+00:00,296.12378
2051-06-02 00:00:00+00:00,294.7791
2051-06-03 00:00:00+00:00,295.72562
2051-06-04 00:00:00+00:00,295.8504
2051-06-05 00:00:00+00:00,295.70068
2051-06-06 00:00:00+00:00,295.9387
2051-06-07 00:00:00+00:00,295.60968
2051-06-08 00:00:00+00:00,295.35898
2051-06-09 00:00:00+00:00,294.22174
2051-06-10 00:00:00+00:00,291.89954
2051-06-11 00:00:00+00:00,295.69254
2051-06-12 00:00:00+00:00,295.51083
2051-06-13 00:00:00+00:00,295.60236
2051-06-14 00:00:00+00:00,296.08533
2051-06-15 00:00:00+00:00,294.0181
2051-06-16 00:00:00+00:00,293.6829
2051-06-17 00:00:00+00:00,293.79532
2051-06-18 00:00:00+00:00,292.58786
2051-06-19 00:00:00+00:00,293.10858
2051-06-20 00:00:00+00:00,294.47455
2051-06-21 00:00:00+00:00,294.60297
2051-06-22 00:00:00+00:00,294.84976
2051-06-23 00:00:00+00:00,293.74362
2051-06-24 00:00:00+00:00,297.47363
2051-06-25 00:00:00+00:00,299.81134
2051-06-26 00:00:00+00:00,298.48303
2051-06-27 00:00:00+00:00,299.2721
2051-06-28 00:00:00+00:00,299.59866
2051-06-29 00:00:00+00:00,298.32773
2051-06-30 00:00:00+00:00,298.46793
2051-07-01 00:00:00+00:00,301.59293
2051-07-02 00:00:00+00:00,300.14462
2051-07-03 00:00:00+00:00,299.51038
2051-07-04 00:00:00+00:00,298.6529
2051-07-05 00:00:00+00:00,298.5773
2051-07-06 00:00:00+00:00,298.01154
2051-07-07 00:00:00+00:00,298.74048
2051-07-08 00:00:00+00:00,299.5973
2051-07-09 00:00:00+00:00,299.40775
2051-07-10 00:00:00+00:00,300.43933
2051-07-11 00:00:00+00:00,300.14365
2051-07-12 00:00:00+00:00,300.04544
2051-07-13 00:00:00+00:00,298.89447
2051-07-14 00:00:00+00:00,298.20117
2051-07-15 00:00:00+00:00,294.82556
2051-07-16 00:00:00+00:00,294.43036
2051-07-17 00:00:00+00:00,298.46484
2051-07-18 00:00:00+00:00,299.07977
2051-07-19 00:00:00+00:00,298.81808
2051-07-20 00:00:00+00:00,298.97833
2051-07-21 00:00:00+00:00,299.79446
2051-07-22 00:00:00+00:00,301.30725
2051-07-23 00:00:00+00:00,300.6023
2051-07-24 00:00:00+00:00,300.61023
2051-07-25 00:00:00+00:00,299.47968
2051-07-26 00:00:00+00:00,297.52805
2051-07-27 00:00:00+00:00,297.83853
2051-07-28 00:00:00+00:00,300.15253
2051-07-29 00:00:00+00:00,300.67303
2051-07-30 00:00:00+00:00,302.19452
2051-07-31 00:00:00+00:00,306.9211
2051-08-01 00:00:00+00:00,307.72177
2051-08-02 00:00:00+00:00,306.2245
2051-08-03 00:00:00+00:00,304.07687
2051-08-04 00:00:00+00:00,298.37354
2051-08-05 00:00:00+00:00,295.941
2051-08-06 00:00:00+00:00,294.28552
2051-08-07 00:00:00+00:00,294.90607
2051-08-08 00:00:00+00:00,297.14896
2051-08-09 00:00:00+00:00,298.4895
2051-08-10 00:00:00+00:00,297.58728
2051-08-11 00:00:00+00:00,296.44113
2051-08-12 00:00:00+00:00,296.27237
2051-08-13 00:00:00+00:00,298.05197
2051-08-14 00:00:00+00:00,298.06775
2051-08-15 00:00:00+00:00,298.10913
2051-08-16 00:00:00+00:00,298.255
2051-08-17 00:00:00+00:00,298.88544
2051-08-18 00:00:00+00:00,299.02026
2051-08-19 00:00:00+00:00,300.912
2051-08-20 00:00:00+00:00,301.93668
2051-08-21 00:00:00+00:00,297.59525
2051-08-22 00:00:00+00:00,299.31262
2051-08-23 00:00:00+00:00,299.7848
2051-08-24 00:00:00+00:00,304.73303
2051-08-25 00:00:00+00:00,305.839
2051-08-26 00:00:00+00:00,307.2605
2051-08-27 00:00:00+00:00,305.56226
2051-08-28 00:00:00+00:00,303.6117
2051-08-29 00:00:00+00:00,299.81357
2051-08-30 00:00:00+00:00,299.86792
2051-08-31 00:00:00+00:00,300.62997
2051-09-01 00:00:00+00:00,299.50812
2051-09-02 00:00:00+00:00,299.88116
2051-09-03 00:00:00+00:00,299.37582
2051-09-04 00:00:00+00:00,299.44507
2051-09-05 00:00:00+00:00,298.5496
2051-09-06 00:00:00+00:00,300.41675
2051-09-07 00:00:00+00:00,300.23273
2051-09-08 00:00:00+00:00,307.42227
2051-09-09 00:00:00+00:00,305.05365
2051-09-10 00:00:00+00:00,304.1118
2051-09-11 00:00:00+00:00,305.84055
2051-09-12 00:00:00+00:00,305.02853
2051-09-13 00:00:00+00:00,302.0864
2051-09-14 00:00:00+00:00,298.3882
2051-09-15 00:00:00+00:00,297.37735
2051-09-16 00:00:00+00:00,296.63342
2051-09-17 00:00:00+00:00,296.06122
2051-09-18 00:00:00+00:00,297.11386
2051-09-19 00:00:00+00:00,298.4367
2051-09-20 00:00:00+00:00,301.1962
2051-09-21 00:00:00+00:00,300.67014
2051-09-22 00:00:00+00:00,301.6759
2051-09-23 00:00:00+00:00,300.92685
2051-09-24 00:00:00+00:00,301.2283
2051-09-25 00:00:00+00:00,298.14456
2051-09-26 00:00:00+00:00,297.64
2051-09-27 00:00:00+00:00,298.03625
2051-09-28 00:00:00+00:00,298.96365
2051-09-29 00:00:00+00:00,299.5187
2051-09-30 00:00:00+00:00,298.65683
2051-10-01 00:00:00+00:00,297.7458
2051-10-02 00:00:00+00:00,297.16824
2051-10-03 00:00:00+00:00,297.94473
2051-10-04 00:00:00+00:00,296.2735
2051-10-05 00:00:00+00:00,298.6679
2051-10-06 00:00:00+00:00,297.76843
2051-10-07 00:00:00+00:00,299.17645
2051-10-08 00:00:00+00:00,300.0118
2051-10-09 00:00:00+00:00,298.98087
2051-10-10 00:00:00+00:00,296.71597
2051-10-11 00:00:00+00:00,297.99792
2051-10-12 00:00:00+00:00,297.42447
2051-10-13 00:00:00+00:00,293.91443
2051-10-14 00:00:00+00:00,297.7143
2051-10-15 00:00:00+00:00,299.50073
2051-10-16 00:00:00+00:00,298.55124
2051-10-17 00:00:00+00:00,295.821
2051-10-18 00:00:00+00:00,298.37036
2051-10-19 00:00:00+00:00,297.39023
2051-10-20 00:00:00+00:00,297.40833
2051-10-21 00:00:00+00:00,300.26358
2051-10-22 00:00:00+00:00,300.2939
2051-10-23 00:00:00+00:00,300.33423
2051-10-24 00:00:00+00:00,298.32996
2051-10-25 00:00:00+00:00,296.8133
2051-10-26 00:00:00+00:00,291.78952
2051-10-27 00:00:00+00:00,292.63046
2051-10-28 00:00:00+00:00,294.5985
2051-10-29 00:00:00+00:00,297.6317
2051-10-30 00:00:00+00:00,295.56277
2051-10-31 00:00:00+00:00,290.9207
2051-11-01 00:00:00+00:00,291.12848
2051-11-02 00:00:00+00:00,292.50287
2051-11-03 00:00:00+00:00,291.65115
2051-11-04 00:00:00+00:00,290.39923
2051-11-05 00:00:00+00:00,291.66486
2051-11-06 00:00:00+00:00,292.0086
2051-11-07 00:00:00+00:00,294.2735
2051-11-08 00:00:00+00:00,296.90292
2051-11-09 00:00:00+00:00,295.9975
2051-11-10 00:00:00+00:00,294.4483
2051-11-11 00:00:00+00:00,293.60263
2051-11-12 00:00:00+00:00,292.1927
2051-11-13 00:00:00+00:00,291.8237
2051-11-14 00:00:00+00:00,291.98584
2051-11-15 00:00:00+00:00,289.9349
2051-11-16 00:00:00+00:00,290.36673
2051-11-17 00:00:00+00:00,294.23758
2051-11-18 00:00:00+00:00,295.7046
2051-11-19 00:00:00+00:00,297.03485
2051-11-20 00:00:00+00:00,295.0379
2051-11-21 00:00:00+00:00,296.99765
2051-11-22 00:00:00+00:00,297.10806
2051-11-23 00:00:00+00:00,296.9615
2051-11-24 00:00:00+00:00,297.8879
2051-11-25 00:00:00+00:00,296.0667
2051-11-26 00:00:00+00:00,294.2722
2051-11-27 00:00:00+00:00,293.682
2051-11-28 00:00:00+00:00,295.37363
2051-11-29 00:00:00+00:00,292.55515
2051-11-30 00:00:00+00:00,290.0885
2051-12-01 00:00:00+00:00,291.80115
2051-12-02 00:00:00+00:00,291.7987
2051-12-03 00:00:00+00:00,290.69833
2051-12-04 00:00:00+00:00,290.58508
2051-12-05 00:00:00+00:00,290.33517
2051-12-06 00:00:00+00:00,289.77164
2051-12-07 00:00:00+00:00,288.71216
2051-12-08 00:00:00+00:00,288.05774
2051-12-09 00:00:00+00:00,286.333
2051-12-10 00:00:00+00:00,291.08585
2051-12-11 00:00:00+00:00,290.92078
2051-12-12 00:00:00+00:00,290.05774
2051-12-13 00:00:00+00:00,286.70914
2051-12-14 00:00:00+00:00,285.42764
2051-12-15 00:00:00+00:00,284.10373
2051-12-16 00:00:00+00:00,283.06152
2051-12-17 00:00:00+00:00,285.08118
2051-12-18 00:00:00+00:00,288.51685
2051-12-19 00:00:00+00:00,287.3062
2051-12-20 00:00:00+00:00,286.5577
2051-12-21 00:00:00+00:00,288.26767
2051-12-22 00:00:00+00:00,289.108
2051-12-23 00:00:00+00:00,287.93405
2051-12-24 00:00:00+00:00,285.0188
2051-12-25 00:00:00+00:00,288.06073
2051-12-26 00:00:00+00:00,286.44473
2051-12-27 00:00:00+00:00,288.02277
2051-12-28 00:00:00+00:00,289.6398
2051-12-29 00:00:00+00:00,289.55634
2051-12-30 00:00:00+00:00,290.5692
2051-12-31 00:00:00+00:00,291.67508
2052-01-01 00:00:00+00:00,292.5724
2052-01-02 00:00:00+00:00,291.153
2052-01-03 00:00:00+00:00,289.29874
2052-01-04 00:00:00+00:00,288.44843
2052-01-05 00:00:00+00:00,291.73267
2052-01-06 00:00:00+00:00,293.94492
2052-01-07 00:00:00+00:00,295.01202
2052-01-08 00:00:00+00:00,293.42874
2052-01-09 00:00:00+00:00,286.5341
2052-01-10 00:00:00+00:00,285.13837
2052-01-11 00:00:00+00:00,286.362
2052-01-12 00:00:00+00:00,286.2309
2052-01-13 00:00:00+00:00,286.78815
2052-01-14 00:00:00+00:00,289.7509
2052-01-15 00:00:00+00:00,292.98813
2052-01-16 00:00:00+00:00,294.52374
2052-01-17 00:00:00+00:00,292.55264
2052-01-18 00:00:00+00:00,289.1327
2052-01-19 00:00:00+00:00,288.96606
2052-01-20 00:00:00+00:00,288.7702
2052-01-21 00:00:00+00:00,288.38907
2052-01-22 00:00:00+00:00,293.7516
2052-01-23 00:00:00+00:00,291.52133
2052-01-24 00:00:00+00:00,289.63095
2052-01-25 00:00:00+00:00,286.19064
2052-01-26 00:00:00+00:00,285.24768
2052-01-27 00:00:00+00:00,289.38266
2052-01-28 00:00:00+00:00,291.34497
2052-01-29 00:00:00+00:00,292.1959
2052-01-30 00:00:00+00:00,293.09253
2052-01-31 00:00:00+00:00,291.69067
2052-02-01 00:00:00+00:00,288.40308
2052-02-02 00:00:00+00:00,285.8546
2052-02-03 00:00:00+00:00,286.0426
2052-02-04 00:00:00+00:00,288.21716
2052-02-05 00:00:00+00:00,291.4965
2052-02-06 00:00:00+00:00,292.61334
2052-02-07 00:00:00+00:00,293.26776
2052-02-08 00:00:00+00:00,291.56525
2052-02-09 00:00:00+00:00,291.0216
2052-02-10 00:00:00+00:00,289.48352
2052-02-11 00:00:00+00:00,289.73007
2052-02-12 00:00:00+00:00,290.82526
2052-02-13 00:00:00+00:00,290.71085
2052-02-14 00:00:00+00:00,288.74054
2052-02-15 00:00:00+00:00,287.85077
2052-02-16 00:00:00+00:00,288.76138
2052-02-17 00:00:00+00:00,288.22183
2052-02-18 00:00:00+00:00,290.2969
2052-02-19 00:00:00+00:00,292.25873
2052-02-20 00:00:00+00:00,292.69452
2052-02-21 00:00:00+00:00,293.77863
2052-02-22 00:00:00+00:00,292.08728
2052-02-23 00:00:00+00:00,291.9583
2052-02-24 00:00:00+00:00,289.5997
2052-02-25 00:00:00+00:00,289.87463
2052-02-26 00:00:00+00:00,290.67758
2052-02-27 00:00:00+00:00,295.45294
2052-02-28 00:00:00+00:00,298.80466
2052-02-29 00:00:00+00:00,294.12244
2052-03-01 00:00:00+00:00,292.89822
2052-03-02 00:00:00+00:00,293.26016
2052-03-03 00:00:00+00:00,290.67813
2052-03-04 00:00:00+00:00,290.39877
2052-03-05 00:00:00+00:00,291.8565
2052-03-06 00:00:00+00:00,293.7107
2052-03-07 00:00:00+00:00,293.90204
2052-03-08 00:00:00+00:00,293.26038
2052-03-09 00:00:00+00:00,294.7516
2052-03-10 00:00:00+00:00,296.64145
2052-03-11 00:00:00+00:00,297.01282
2052-03-12 00:00:00+00:00,292.9693
2052-03-13 00:00:00+00:00,291.95612
2052-03-14 00:00:00+00:00,293.4461
2052-03-15 00:00:00+00:00,293.305
2052-03-16 00:00:00+00:00,286.7888
2052-03-17 00:00:00+00:00,287.26044
2052-03-18 00:00:00+00:00,292.948
2052-03-19 00:00:00+00:00,293.36853
2052-03-20 00:00:00+00:00,293.78778
2052-03-21 00:00:00+00:00,291.52676
2052-03-22 00:00:00+00:00,292.3105
2052-03-23 00:00:00+00:00,292.02826
2052-03-24 00:00:00+00:00,291.09665
2052-03-25 00:00:00+00:00,291.01907
2052-03-26 00:00:00+00:00,292.54868
2052-03-27 00:00:00+00:00,292.34567
2052-03-28 00:00:00+00:00,289.7013
2052-03-29 00:00:00+00:00,287.5584
2052-03-30 00:00:00+00:00,291.86618
2052-03-31 00:00:00+00:00,294.30164
2052-04-01 00:00:00+00:00,293.11542
2052-04-02 00:00:00+00:00,289.38297
2052-04-03 00:00:00+00:00,289.74158
2052-04-04 00:00:00+00:00,291.0672
2052-04-05 00:00:00+00:00,295.00882
2052-04-06 00:00:00+00:00,296.40366
2052-04-07 00:00:00+00:00,297.6571
2052-04-08 00:00:00+00:00,296.66104
2052-04-09 00:00:00+00:00,294.97495
2052-04-10 00:00:00+00:00,290.07007
2052-04-11 00:00:00+00:00,286.16248
2052-04-12 00:00:00+00:00,288.01013
2052-04-13 00:00:00+00:00,293.103
2052-04-14 00:00:00+00:00,295.5429
2052-04-15 00:00:00+00:00,297.3568
2052-04-16 00:00:00+00:00,298.71112
2052-04-17 00:00:00+00:00,298.16794
2052-04-18 00:00:00+00:00,299.39124
2052-04-19 00:00:00+00:00,300.60126
2052-04-20 00:00:00+00:00,302.48636
2052-04-21 00:00:00+00:00,302.4868
2052-04-22 00:00:00+00:00,293.39032
2052-04-23 00:00:00+00:00,287.70975
2052-04-24 00:00:00+00:00,292.20126
2052-04-25 00:00:00+00:00,293.7326
2052-04-26 00:00:00+00:00,292.52145
2052-04-27 00:00:00+00:00,293.5608
2052-04-28 00:00:00+00:00,296.85663
2052-04-29 00:00:00+00:00,295.78882
2052-04-30 00:00:00+00:00,293.12842
2052-05-01 00:00:00+00:00,293.51028
2052-05-02 00:00:00+00:00,292.79242
2052-05-03 00:00:00+00:00,293.03613
2052-05-04 00:00:00+00:00,295.8816
2052-05-05 00:00:00+00:00,294.81848
2052-05-06 00:00:00+00:00,296.46857
2052-05-07 00:00:00+00:00,297.22778
2052-05-08 00:00:00+00:00,295.40695
2052-05-09 00:00:00+00:00,295.46756
2052-05-10 00:00:00+00:00,295.77014
2052-05-11 00:00:00+00:00,295.33514
2052-05-12 00:00:00+00:00,295.34274
2052-05-13 00:00:00+00:00,294.82947
2052-05-14 00:00:00+00:00,295.18204
2052-05-15 00:00:00+00:00,294.55075
2052-05-16 00:00:00+00:00,294.0246
2052-05-17 00:00:00+00:00,294.11618
2052-05-18 00:00:00+00:00,293.43042
2052-05-19 00:00:00+00:00,295.05273
2052-05-20 00:00:00+00:00,296.5274
2052-05-21 00:00:00+00:00,294.9685
2052-05-22 00:00:00+00:00,294.10416
2052-05-23 00:00:00+00:00,293.3042
2052-05-24 00:00:00+00:00,294.39044
2052-05-25 00:00:00+00:00,294.8182
2052-05-26 00:00:00+00:00,294.90485
2052-05-27 00:00:00+00:00,296.04926
2052-05-28 00:00:00+00:00,294.19617
2052-05-29 00:00:00+00:00,293.2928
2052-05-30 00:00:00+00:00,295.06387
2052-05-31 00:00:00+00:00,294.30832
2052-06-01 00:00:00+00:00,295.55286
2052-06-02 00:00:00+00:00,293.44287
2052-06-03 00:00:00+00:00,293.7723
2052-06-04 00:00:00+00:00,295.9283
2052-06-05 00:00:00+00:00,300.05893
2052-06-06 00:00:00+00:00,300.51215
2052-06-07 00:00:00+00:00,299.5184
2052-06-08 00:00:00+00:00,299.05374
2052-06-09 00:00:00+00:00,297.50183
2052-06-10 00:00:00+00:00,297.27316
2052-06-11 00:00:00+00:00,296.77255
2052-06-12 00:00:00+00:00,297.18704
2052-06-13 00:00:00+00:00,298.15265
2052-06-14 00:00:00+00:00,297.5066
2052-06-15 00:00:00+00:00,296.84308
2052-06-16 00:00:00+00:00,296.5811
2052-06-17 00:00:00+00:00,300.30997
2052-06-18 00:00:00+00:00,299.47443
2052-06-19 00:00:00+00:00,299.8834
2052-06-20 00:00:00+00:00,299.2759
2052-06-21 00:00:00+00:00,299.11374
2052-06-22 00:00:00+00:00,299.99057
2052-06-23 00:00:00+00:00,299.5204
2052-06-24 00:00:00+00:00,298.44528
2052-06-25 00:00:00+00:00,298.04645
2052-06-26 00:00:00+00:00,295.9422
2052-06-27 00:00:00+00:00,295.20148
2052-06-28 00:00:00+00:00,297.50925
2052-06-29 00:00:00+00:00,298.88028
2052-06-30 00:00:00+00:00,301.89142
2052-07-01 00:00:00+00:00,300.98254
2052-07-02 00:00:00+00:00,299.31836
2052-07-03 00:00:00+00:00,299.22174
2052-07-04 00:00:00+00:00,298.50964
2052-07-05 00:00:00+00:00,298.4855
2052-07-06 00:00:00+00:00,298.12363
2052-07-07 00:00:00+00:00,299.9718
2052-07-08 00:00:00+00:00,302.1883
2052-07-09 00:00:00+00:00,301.8728
2052-07-10 00:00:00+00:00,301.02625
2052-07-11 00:00:00+00:00,302.91962
2052-07-12 00:00:00+00:00,300.37933
2052-07-13 00:00:00+00:00,297.95035
2052-07-14 00:00:00+00:00,297.45703
2052-07-15 00:00:00+00:00,298.7287
2052-07-16 00:00:00+00:00,298.94095
2052-07-17 00:00:00+00:00,301.34283
2052-07-18 00:00:00+00:00,300.1789
2052-07-19 00:00:00+00:00,299.71774
2052-07-20 00:00:00+00:00,302.33472
2052-07-21 00:00:00+00:00,302.7945
2052-07-22 00:00:00+00:00,303.54578
2052-07-23 00:00:00+00:00,303.29037
2052-07-24 00:00:00+00:00,305.948
2052-07-25 00:00:00+00:00,305.32446
2052-07-26 00:00:00+00:00,305.01105
2052-07-27 00:00:00+00:00,302.37134
2052-07-28 00:00:00+00:00,299.6543
2052-07-29 00:00:00+00:00,299.8001
2052-07-30 00:00:00+00:00,299.33957
2052-07-31 00:00:00+00:00,299.076
2052-08-01 00:00:00+00:00,300.02924
2052-08-02 00:00:00+00:00,302.50946
2052-08-03 00:00:00+00:00,303.68176
2052-08-04 00:00:00+00:00,302.3933
2052-08-05 00:00:00+00:00,297.17328
2052-08-06 00:00:00+00:00,294.41486
2052-08-07 00:00:00+00:00,294.40613
2052-08-08 00:00:00+00:00,296.26425
2052-08-09 00:00:00+00:00,299.41885
2052-08-10 00:00:00+00:00,301.74014
2052-08-11 00:00:00+00:00,304.23325
2052-08-12 00:00:00+00:00,303.7248
2052-08-13 00:00:00+00:00,301.0811
2052-08-14 00:00:00+00:00,298.926
2052-08-15 00:00:00+00:00,298.67905
2052-08-16 00:00:00+00:00,300.8303
2052-08-17 00:00:00+00:00,301.23737
2052-08-18 00:00:00+00:00,301.6222
2052-08-19 00:00:00+00:00,302.09482
2052-08-20 00:00:00+00:00,303.45972
2052-08-21 00:00:00+00:00,303.29532
2052-08-22 00:00:00+00:00,302.9648
2052-08-23 00:00:00+00:00,301.0034
2052-08-24 00:00:00+00:00,300.67944
2052-08-25 00:00:00+00:00,300.99786
2052-08-26 00:00:00+00:00,300.39392
2052-08-27 00:00:00+00:00,301.64664
2052-08-28 00:00:00+00:00,301.5741
2052-08-29 00:00:00+00:00,302.3177
2052-08-30 00:00:00+00:00,301.50363
2052-08-31 00:00:00+00:00,301.09116
2052-09-01 00:00:00+00:00,300.18936
2052-09-02 00:00:00+00:00,299.98187
2052-09-03 00:00:00+00:00,302.4213
2052-09-04 00:00:00+00:00,303.9372
2052-09-05 00:00:00+00:00,301.4683
2052-09-06 00:00:00+00:00,301.20102
2052-09-07 00:00:00+00:00,300.32675
2052-09-08 00:00:00+00:00,298.56985
2052-09-09 00:00:00+00:00,299.42258
2052-09-10 00:00:00+00:00,298.14056
2052-09-11 00:00:00+00:00,298.02234
2052-09-12 00:00:00+00:00,301.5105
2052-09-13 00:00:00+00:00,300.2925
2052-09-14 00:00:00+00:00,300.0081
2052-09-15 00:00:00+00:00,302.0352
2052-09-16 00:00:00+00:00,303.32596
2052-09-17 00:00:00+00:00,301.41183
2052-09-18 00:00:00+00:00,299.83478
2052-09-19 00:00:00+00:00,299.5792
2052-09-20 00:00:00+00:00,298.81836
2052-09-21 00:00:00+00:00,298.2159
2052-09-22 00:00:00+00:00,296.98694
2052-09-23 00:00:00+00:00,297.95428
2052-09-24 00:00:00+00:00,297.4472
2052-09-25 00:00:00+00:00,296.81873
2052-09-26 00:00:00+00:00,299.55896
2052-09-27 00:00:00+00:00,300.2469
2052-09-28 00:00:00+00:00,298.37195
2052-09-29 00:00:00+00:00,298.5283
2052-09-30 00:00:00+00:00,301.0826
2052-10-01 00:00:00+00:00,300.141
2052-10-02 00:00:00+00:00,298.21432
2052-10-03 00:00:00+00:00,299.28317
2052-10-04 00:00:00+00:00,300.2613
2052-10-05 00:00:00+00:00,300.06564
2052-10-06 00:00:00+00:00,298.9161
2052-10-07 00:00:00+00:00,298.2753
2052-10-08 00:00:00+00:00,301.0249
2052-10-09 00:00:00+00:00,304.494
2052-10-10 00:00:00+00:00,305.31027
2052-10-11 00:00:00+00:00,305.3793
2052-10-12 00:00:00+00:00,301.95255
2052-10-13 00:00:00+00:00,298.69034
2052-10-14 00:00:00+00:00,300.46008
2052-10-15 00:00:00+00:00,303.3678
2052-10-16 00:00:00+00:00,303.69824
2052-10-17 00:00:00+00:00,299.62408
2052-10-18 00:00:00+00:00,296.12152
2052-10-19 00:00:00+00:00,295.29388
2052-10-20 00:00:00+00:00,295.6976
2052-10-21 00:00:00+00:00,294.68115
2052-10-22 00:00:00+00:00,294.94382
2052-10-23 00:00:00+00:00,294.09332
2052-10-24 00:00:00+00:00,295.85754
2052-10-25 00:00:00+00:00,298.0439
2052-10-26 00:00:00+00:00,299.92786
2052-10-27 00:00:00+00:00,300.97394
2052-10-28 00:00:00+00:00,301.32922
2052-10-29 00:00:00+00:00,299.44482
2052-10-30 00:00:00+00:00,298.68912
2052-10-31 00:00:00+00:00,294.97156
2052-11-01 00:00:00+00:00,296.2746
2052-11-02 00:00:00+00:00,296.44043
2052-11-03 00:00:00+00:00,296.30273
2052-11-04 00:00:00+00:00,295.96735
2052-11-05 00:00:00+00:00,299.0514
2052-11-06 00:00:00+00:00,300.8678
2052-11-07 00:00:00+00:00,303.79376
2052-11-08 00:00:00+00:00,304.389
2052-11-09 00:00:00+00:00,302.5595
2052-11-10 00:00:00+00:00,296.74493
2052-11-11 00:00:00+00:00,293.93427
2052-11-12 00:00:00+00:00,297.52353
2052-11-13 00:00:00+00:00,300.92227
2052-11-14 00:00:00+00:00,300.9595
2052-11-15 00:00:00+00:00,301.0686
2052-11-16 00:00:00+00:00,297.8128
2052-11-17 00:00:00+00:00,293.9635
2052-11-18 00:00:00+00:00,294.16632
2052-11-19 00:00:00+00:00,293.7563
2052-11-20 00:00:00+00:00,293.0806
2052-11-21 00:00:00+00:00,292.68384
2052-11-22 00:00:00+00:00,294.87344
2052-11-23 00:00:00+00:00,293.6246
2052-11-24 00:00:00+00:00,292.39987
2052-11-25 00:00:00+00:00,291.1537
2052-11-26 00:00:00+00:00,292.42343
2052-11-27 00:00:00+00:00,292.1173
2052-11-28 00:00:00+00:00,293.1598
2052-11-29 00:00:00+00:00,292.24625
2052-11-30 00:00:00+00:00,291.82385
2052-12-01 00:00:00+00:00,290.91608
2052-12-02 00:00:00+00:00,290.7005
2052-12-03 00:00:00+00:00,290.2712
2052-12-04 00:00:00+00:00,291.9208
2052-12-05 00:00:00+00:00,290.6859
2052-12-06 00:00:00+00:00,290.17712
2052-12-07 00:00:00+00:00,288.73337
2052-12-08 00:00:00+00:00,289.01315
2052-12-09 00:00:00+00:00,291.47266
2052-12-10 00:00:00+00:00,294.6012
